date,store,category,units_sold,revenue
2025-12-25,Syracuse,groceries,84.0,547.68
2025-01-17,Utica,Electronics,47.0,4156.21
2025-06-25,Albany,groceries,159.0,1022.37
2025-07-25,Syracuse,clothing,48.0,1053.6
2025-03-01,Rome,Clothing,103.0,2235.1
2025-08-09,Utica,Groceries,138.0,865.26
2025-08-18,Rome,groceries,123.0,814.26
2025-07-10,Syracuse,Electronics,23.0,2095.53
2025-04-08,Syracuse,Home Goods,38.0,1183.32
2025-10-24,Rome,Groceries,144.0,910.08
2025-10-02,Rome,home goods,29.0,787.64
2025-07-20,Utica,toys,25.0,350.75
2025-02-28,Utica,home goods,32.0,1149.76
2025-01-16,Syracuse,groceries,163.0,1074.17
2025-05-15,Syracuse,groceries,81.0,499.77
2025-06-12,Albany,clothing,72.0,1612.8
2025-11-29,Rome,toys,26.0,363.74
2025-06-22,Rome,ELECTRONICS,43.0,3616.73
2025-01-26,Albany,home goods,36.0,1146.96
2025-04-18,Syracuse,clothing,82.0,2015.56
2025-08-13,Utica,toys,28.0,430.36
2025-04-10,Syracuse,Groceries,109.0,717.22
2025-10-27,Syracuse,toys,21.0,320.46
2025-11-22,Syracuse,electronics,52.0,4445.48
2025-04-06,Syracuse,groceries,179.0,1102.64
2025-07-09,Utica,clothing,70.0,1680.0
2025-10-27,Albany,electronics,25.0,2176.5
2025-10-20,Syracuse,toys,32.0,508.8
2025-12-22,Utica,Groceries,115.0,757.85
2025-06-22,Albany,Electronics,43.0,3787.87
2025-01-04,Rome,toys,28.0,429.24
2025-01-29,Utica,groceries,109.0,667.08
2025-01-02,Utica,electronics,31.0,2526.5
2025-09-14,Albany,groceries,203.0,1305.29
2025-08-11,Syracuse,Home Goods,30.0,1004.4
2025-09-14,Albany,ELECTRONICS,59.0,5137.13
2025-03-12,Rome,groceries,110.0,720.5
2025-04-17,Utica,groceries,114.0,771.78
2025-02-18,Albany,Electronics,34.0,2603.38
2025-02-23,Albany,Electronics,50.0,3784.0
2025-10-15,Utica,ELECTRONICS,32.0,2676.16
2025-12-24,Rome,clothing,40.0,1079.2
2025-11-04,Rome,Home_Goods,36.0,1094.04
2025-12-02,Albany,Toys,20.0,305.6
2025-11-08,Syracuse,groceries,147.0,1004.01
2025-01-29,Syracuse,Toys,16.0,244.16
2025-07-18,Utica,Cloth ing,73.0,1582.64
2025-08-07,Rome,Groceries,135.0,896.4
2025-08-21,Syracuse,Home_Goods,27.0,905.58
2025-12-02,Utica,Electronics,43.0,3615.01
2025-06-11,Syracuse,Home Goods,42.0,1326.78
2025-08-23,Albany,Toys,26.0,402.48
2025-09-20,Syracuse,Toys,38.0,589.76
2025-01-26,Albany,Cloth ing,72.0,1628.64
2025-02-19,Rome,Groceries,145.0,1012.1
2025-06-02,Rome,Groceries,106.0,697.48
2025-06-05,Utica,electronics,37.0,3106.52
2025-12-03,Albany,Home_Goods,24.0,704.64
2025-12-04,Rome,Clothing,67.0,1488.74
2025-08-05,Albany,Home Goods,30.0,913.8
2025-02-24,Utica,toys,14.0,208.88
2025-06-02,Albany,home goods,34.0,1069.3
2025-03-23,Utica,Toys,31.0,474.3
2025-11-14,Albany,groceries,121.0,780.45
2025-06-10,Albany,home goods,33.0,1004.52
2025-02-22,Utica,Electronics,50.0,4265.0
2025-06-30,Utica,Toys,24.0,353.76
2025-07-10,Syracuse,Cloth ing,77.0,2099.79
2025-01-06,Rome,Electronics,37.0,3181.63
2025-04-22,Albany,clothing,50.0,1089.0
2025-11-12,Utica,Home_Goods,30.0,916.2
2025-04-23,Rome,Groceries,135.0,901.8
2025-03-15,Albany,groceries,144.0,987.84
2025-07-26,Syracuse,electronics,37.0,3589.37
2025-04-04,Syracuse,Clothing,45.0,1098.0
2025-03-24,Utica,Electronics,36.0,3074.04
2025-01-11,Utica,clothing,71.0,1679.15
2025-07-14,Utica,Cloth ing,53.0,1212.11
2025-03-02,Rome,ELECTRONICS,48.0,3898.56
2025-09-01,Utica,Groceries,64.0,423.04
2025-10-16,Rome,Electronics,41.0,3395.21
2025-03-01,Syracuse,Home_Goods,61.0,2139.88
2025-02-16,Utica,groceries,123.0,787.2
2025-07-16,Rome,Toys,,401.5
2025-05-28,Syracuse,ELECTRONICS,46.0,3769.24
2025-08-15,Albany,groceries,116.0,744.72
2025-11-18,Albany,Toys,26.0,393.12
2025-05-17,Albany,Groceries,147.0,992.25
2025-03-20,Albany,Electronics,45.0,3851.1
2025-06-17,Albany,electronics,39.0,3221.79
2025-06-06,Albany,toys,25.0,366.75
2025-02-16,Rome,groceries,150.0,979.5
2025-04-06,Utica,electronics,69.0,5600.04
2025-12-11,Albany,Electronics,34.0,3017.16
2025-07-09,Utica,Home_Goods,32.0,
2025-06-05,Rome,toys,22.0,312.84
2025-06-28,Utica,toys,31.0,498.79
2025-02-23,Rome,home goods,30.0,949.8
2025-10-16,Rome,Groceries,105.0,678.3
2025-11-14,Rome,toys,30.0,417.3
2025-01-08,Syracuse,Toys,33.0,516.12
2025-12-18,Syracuse,Cloth ing,99.0,2387.88
2025-03-11,Syracuse,Groceries,143.0,
2025-10-12,Rome,electronics,61.0,4970.28
2025-04-22,Albany,Toys,27.0,384.75
2025-03-05,Albany,ELECTRONICS,27.0,2562.57
2025-08-13,Rome,Groceries,123.0,758.91
2025-10-15,Rome,Groceries,136.0,860.88
2025-10-25,Albany,Groceries,117.0,755.82
2025-11-19,Rome,clothing,83.0,1910.66
2025-08-23,Syracuse,Groceries,165.0,1095.6
2025-06-17,Rome,clothing,54.0,1257.12
2025-11-06,Utica,electronics,37.0,3199.39
2025-07-11,Rome,Groceries,155.0,1046.25
2025-11-18,Syracuse,groceries,122.0,756.4
2025-11-05,Rome,toys,24.0,341.04
2025-02-08,Albany,electronics,62.0,4832.9
2025-05-11,Utica,groceries,153.0,1098.54
2025-05-13,Utica,electronics,44.0,3679.72
2025-12-18,Utica,Home Goods,39.0,1289.34
2025-12-04,Rome,Home_Goods,29.0,948.88
2025-12-17,Utica,Cloth ing,85.0,2015.35
2025-03-18,Rome,clothing,51.0,1195.44
2025-04-01,Syracuse,groceries,130.0,894.4
2025-06-30,Utica,Groceries,126.0,902.16
2025-06-14,Syracuse,Clothing,76.0,1722.92
2025-10-12,Utica,Cloth ing,80.0,1820.8
2025-02-09,Syracuse,home goods,51.0,1601.91
2025-04-28,Albany,Clothing,66.0,1479.06
2025-05-27,Utica,Toys,23.0,347.76
2025-05-12,Rome,Toys,32.0,459.52
2025-05-29,Rome,Groceries,121.0,814.33
2025-04-01,Syracuse,electronics,48.0,3943.2
2025-04-24,Syracuse,toys,16.0,240.0
2025-06-14,Utica,groceries,127.0,784.86
2025-10-20,Rome,toys,21.0,325.5
2025-12-17,Albany,toys,23.0,333.27
2025-06-14,Syracuse,Toys,31.0,460.66
2025-12-12,Rome,Cloth ing,61.0,1295.64
2025-08-01,Syracuse,electronics,48.0,3779.52
2025-07-26,Utica,Electronics,55.0,4572.7
2025-05-18,Syracuse,Clothing,97.0,2055.43
2025-01-31,Rome,Clothing,46.0,1013.84
2025-08-26,Utica,home goods,23.0,723.12
2025-01-09,Utica,clothing,53.0,1278.89
2025-03-21,Utica,Toys,25.0,388.0
2025-11-16,Albany,Toys,25.0,374.0
2025-02-19,Utica,Cloth ing,66.0,1760.88
2025-04-21,Syracuse,Toys,33.0,537.24
2025-09-07,Syracuse,home goods,56.0,2013.76
2025-06-19,Syracuse,Groceries,117.0,758.16
2025-12-18,Albany,toys,34.0,469.2
2025-10-29,Albany,home goods,29.0,963.96
2025-07-24,Syracuse,Electronics,40.0,3338.8
2025-01-30,Utica,Toys,22.0,336.16
2025-02-16,Syracuse,ELECTRONICS,59.0,5260.44
2025-11-08,Utica,Home_Goods,42.0,1387.68
2025-03-21,Rome,Toys,15.0,216.45
2025-12-13,Albany,Home_Goods,39.0,1419.21
2025-03-16,Albany,Home_Goods,59.0,1870.89
2025-04-26,Utica,toys,40.0,618.8
2025-11-11,Utica,Electronics,27.0,2358.18
2025-11-06,Albany,ELECTRONICS,32.0,2597.12
2025-01-14,Albany,Electronics,33.0,2880.9
2025-01-16,Rome,Groceries,136.0,874.48
2025-05-26,Rome,home goods,23.0,792.81
2025-12-11,Albany,home goods,27.0,836.19
2025-06-11,Rome,Toys,29.0,431.23
2025-04-04,Rome,home goods,41.0,1323.07
2025-03-28,Albany,home goods,24.0,736.32
2025-09-19,Utica,toys,19.0,296.78
2025-06-08,Utica,groceries,199.0,1341.26
2025-11-08,Syracuse,toys,23.0,368.23
2025-10-01,Albany,Groceries,84.0,559.44
2025-05-14,Syracuse,toys,25.0,382.25
2025-10-06,Rome,clothing,35.0,865.2
2025-12-26,Albany,Groceries,155.0,1054.0
2025-04-05,Syracuse,toys,43.0,611.03
2025-08-31,Albany,electronics,38.0,3131.58
2025-11-29,Utica,Clothing,49.0,1162.28
2025-03-01,Albany,Groceries,152.0,948.48
2025-07-05,Syracuse,home goods,45.0,1518.75
2025-09-26,Syracuse,electronics,40.0,3279.6
2025-10-07,Rome,groceries,152.0,969.76
2025-01-14,Utica,Home_Goods,19.0,623.58
2025-10-12,Utica,Electronics,53.0,4449.35
2025-06-28,Rome,Electronics,48.0,
2025-05-22,Albany,Electronics,26.0,2165.8
2025-03-04,Albany,Toys,18.0,277.2
2025-04-09,Utica,Home Goods,25.0,781.25
2025-10-09,Syracuse,Electronics,29.0,2557.22
2025-11-15,Utica,Toys,33.0,483.78
2025-08-11,Rome,Groceries,138.0,974.28
2025-08-15,Rome,electronics,49.0,3859.73
2025-05-05,Albany,groceries,146.0,937.32
2025-12-23,Utica,Clothing,50.0,1004.5
2025-04-24,Utica,Groceries,146.0,857.02
2025-08-03,Rome,Toys,39.0,574.47
2025-08-02,Syracuse,groceries,186.0,1210.86
2025-01-14,Utica,groceries,174.0,1037.04
2025-04-15,Utica,groceries,99.0,651.42
2025-08-22,Rome,home goods,35.0,1125.6
2025-07-12,Rome,groceries,180.0,1015.2
2025-05-14,Syracuse,electronics,46.0,3752.68
2025-05-02,Albany,toys,23.0,350.52
2025-10-16,Rome,Toys,13.0,180.57
2025-01-15,Utica,groceries,115.0,770.5
2025-01-28,Syracuse,Electronics,48.0,3758.4
2025-04-02,Rome,Home_Goods,34.0,1121.32
2025-06-23,Utica,Groceries,135.0,869.4
2025-04-05,Albany,electronics,76.0,6259.36
2025-11-30,Rome,Groceries,171.0,1104.66
2025-08-07,Albany,groceries,144.0,901.44
2025-08-27,Rome,home goods,37.0,1221.74
2025-10-11,Utica,Home Goods,42.0,1323.0
2025-06-21,Syracuse,electronics,40.0,3366.4
2025-11-13,Rome,Home Goods,47.0,1449.01
2025-01-19,Albany,Groceries,145.0,919.3
2025-06-10,Utica,groceries,116.0,784.16
2025-09-18,Syracuse,Clothing,52.0,1217.32
2025-07-22,Utica,clothing,69.0,1664.28
2025-02-07,Utica,Home_Goods,30.0,1003.8
2025-12-30,Rome,Toys,23.0,
2025-12-31,Albany,Toys,24.0,350.4
2025-02-13,Syracuse,Cloth ing,64.0,1565.44
2025-04-16,Albany,Home Goods,44.0,1383.8
2025-04-30,Rome,Electronics,43.0,3699.72
2025-04-25,Utica,Groceries,135.0,911.25
2025-04-03,Rome,Home_Goods,21.0,652.26
2025-03-13,Albany,Toys,19.0,291.84
2025-03-14,Utica,Toys,13.0,190.19
2025-08-09,Utica,Home Goods,59.0,1755.84
2025-09-11,Albany,clothing,76.0,1751.04
2025-04-18,Utica,groceries,157.0,1022.07
2025-02-08,Rome,Groceries,98.0,652.68
2025-08-02,Rome,clothing,110.0,2592.7
2025-12-28,Rome,Groceries,156.0,1031.16
2025-06-20,Utica,clothing,66.0,1603.8
2025-12-25,Syracuse,electronics,44.0,3575.44
2025-05-12,Rome,home goods,34.0,1061.48
2025-08-24,Utica,Home_Goods,57.0,1959.09
2025-09-26,Albany,Home Goods,16.0,507.36
2025-06-23,Albany,Clothing,67.0,1508.17
2025-09-02,Syracuse,Toys,19.0,293.17
2025-11-02,Rome,Home_Goods,31.0,1125.3
2025-05-17,Utica,electronics,47.0,4287.34
2025-03-23,Syracuse,Groceries,150.0,907.5
2025-09-12,Rome,Groceries,100.0,669.0
2025-03-03,Rome,clothing,42.0,1035.3
2025-05-19,Albany,toys,23.0,342.93
2025-12-06,Syracuse,electronics,58.0,4902.74
2025-01-16,Albany,electronics,37.0,3294.85
2025-04-01,Albany,Home Goods,39.0,1209.0
2025-10-23,Albany,home goods,34.0,1136.62
2025-12-11,Utica,Toys,13.0,207.09
2025-07-23,Utica,Home Goods,33.0,1122.99
2025-11-16,Utica,clothing,62.0,1439.02
2025-09-01,Utica,ELECTRONICS,31.0,2726.76
2025-01-11,Rome,home goods,51.0,1720.74
2025-12-13,Syracuse,Home_Goods,43.0,1412.55
2025-05-09,Rome,Toys,26.0,393.38
2025-06-26,Albany,Clothing,69.0,1583.55
2025-10-01,Syracuse,Electronics,44.0,3730.76
2025-03-25,Utica,toys,23.0,333.73
2025-05-27,Albany,Electronics,39.0,3479.58
2025-11-10,Syracuse,electronics,48.0,4464.0
2025-09-16,Rome,groceries,104.0,670.8
2025-11-03,Rome,Home Goods,30.0,938.1
2025-09-25,Syracuse,Clothing,55.0,1335.95
2025-04-28,Rome,Cloth ing,76.0,1816.4
2025-05-31,Utica,Groceries,156.0,1067.04
2025-03-15,Syracuse,electronics,33.0,3004.32
2025-10-27,Syracuse,ELECTRONICS,40.0,3620.4
2025-07-24,Rome,ELECTRONICS,52.0,4833.4
2025-05-12,Utica,Cloth ing,55.0,1319.45
2025-06-10,Albany,groceries,75.0,525.0
2025-03-03,Utica,Home_Goods,39.0,1256.97
2025-11-08,Utica,Electronics,60.0,5454.6
2025-04-08,Syracuse,Clothing,59.0,1420.72
2025-01-08,Albany,Toys,21.0,324.24
2025-06-26,Utica,Toys,18.0,280.26
2025-12-09,Rome,Groceries,146.0,922.72
2025-10-25,Rome,clothing,71.0,1689.09
2025-11-16,Utica,Groceries,184.0,1142.64
2025-09-11,Rome,Clothing,56.0,1326.64
2025-04-21,Syracuse,Electronics,47.0,4159.03
2025-01-31,Utica,Electronics,46.0,3960.14
2025-01-23,Rome,groceries,140.0,914.2
2025-12-08,Rome,Toys,29.0,427.75
2025-02-27,Syracuse,toys,17.0,238.34
2025-03-04,Albany,home goods,32.0,895.04
2025-07-23,Rome,home goods,35.0,1148.35
2025-07-26,Rome,Groceries,180.0,1139.4
2025-09-13,Utica,Toys,30.0,444.0
2025-03-10,Utica,Cloth ing,55.0,1393.15
2025-02-09,Syracuse,ELECTRONICS,41.0,3731.0
2025-05-20,Albany,toys,29.0,439.93
2025-06-23,Syracuse,toys,14.0,215.18
2025-12-03,Syracuse,Clothing,50.0,1112.0
2025-10-01,Albany,clothing,74.0,1760.46
2025-06-04,Albany,home goods,40.0,1399.2
2025-02-20,Utica,Groceries,124.0,819.64
2025-10-31,Rome,ELECTRONICS,24.0,2129.52
2025-12-03,Syracuse,Groceries,136.0,862.24
2025-02-24,Rome,Groceries,154.0,953.26
2025-06-27,Utica,Groceries,117.0,702.0
2025-04-02,Albany,Cloth ing,53.0,1341.96
2025-12-22,Rome,Cloth ing,56.0,1323.28
2025-10-25,Syracuse,toys,40.0,596.4
2025-05-08,Albany,Groceries,163.0,1080.69
2025-07-01,Utica,groceries,129.0,923.64
2025-05-04,Rome,Cloth ing,97.0,2467.68
2025-04-26,Rome,clothing,87.0,2180.22
2025-02-12,Rome,ELECTRONICS,40.0,3466.8
2025-05-14,Albany,groceries,104.0,685.36
2025-12-03,Syracuse,toys,19.0,301.15
2025-12-24,Rome,electronics,52.0,4806.88
2025-01-26,Syracuse,Cloth ing,107.0,2819.45
2025-04-06,Syracuse,Toys,41.0,642.88
2025-05-19,Utica,Groceries,85.0,545.7
2025-10-04,Syracuse,Clothing,67.0,1614.7
2025-04-03,Utica,Cloth ing,58.0,1358.36
2025-05-11,Albany,groceries,144.0,983.52
2025-09-08,Syracuse,groceries,115.0,749.8
2025-03-26,Rome,Home Goods,27.0,876.15
2025-09-14,Rome,Groceries,100.0,609.0
2025-11-17,Syracuse,Toys,16.0,238.72
2025-05-11,Rome,electronics,50.0,4431.5
2025-04-29,Utica,Groceries,131.0,871.15
2025-08-30,Rome,Home Goods,32.0,1012.16
2025-05-06,Utica,Electronics,37.0,3106.89
2025-11-09,Rome,Toys,34.0,478.72
2025-05-10,Utica,Electronics,40.0,3318.0
2025-02-21,Utica,electronics,33.0,2887.5
2025-03-24,Utica,Electronics,36.0,3074.04
2025-11-23,Utica,electronics,35.0,2978.5
2025-08-25,Syracuse,ELECTRONICS,48.0,4073.28
2025-06-20,Syracuse,toys,21.0,320.67
2025-02-05,Rome,Groceries,173.0,1191.97
2025-07-06,Albany,Home_Goods,59.0,2047.3
2025-11-15,Albany,electronics,66.0,5697.78
2025-07-16,Utica,Cloth ing,89.0,1900.15
2025-10-13,Syracuse,Toys,23.0,335.57
2025-09-13,Albany,Toys,31.0,484.53
2025-03-21,Syracuse,Clothing,49.0,1252.44
2025-11-30,Rome,Home_Goods,38.0,1173.82
2025-01-05,Rome,clothing,98.0,2333.38
2025-06-20,Albany,groceries,69.0,451.95
2025-06-03,Rome,Groceries,136.0,843.2
2025-11-23,Syracuse,Toys,,579.93
2025-01-13,Rome,Clothing,56.0,1368.64
2025-04-09,Syracuse,groceries,43.0,273.48
2025-03-04,Syracuse,Home_Goods,33.0,1023.66
2025-02-13,Rome,Home Goods,30.0,873.0
2025-04-13,Utica,Toys,40.0,612.0
2025-07-03,Syracuse,Cloth ing,36.0,891.36
2025-12-24,Syracuse,Home Goods,25.0,826.5
2025-01-06,Syracuse,home goods,19.0,636.12
2025-12-05,Syracuse,toys,33.0,525.36
2025-09-09,Rome,Home_Goods,33.0,980.76
2025-07-28,Rome,Home Goods,35.0,1113.35
2025-09-15,Syracuse,Clothing,65.0,1660.1
2025-11-18,Utica,groceries,139.0,900.72
2025-10-08,Albany,groceries,123.0,814.26
2025-03-24,Utica,groceries,85.0,552.5
2025-01-04,Utica,Toys,34.0,489.26
2025-08-13,Utica,ELECTRONICS,21.0,1829.73
2025-09-23,Syracuse,ELECTRONICS,39.0,3204.63
2025-08-31,Utica,Toys,38.0,557.84
2025-12-12,Albany,Toys,28.0,383.04
2025-01-02,Albany,toys,23.0,370.76
2025-01-06,Rome,Toys,42.0,695.94
2025-03-12,Utica,home goods,53.0,1775.5
2025-01-08,Albany,ELECTRONICS,27.0,2218.05
2025-02-14,Rome,toys,34.0,516.46
2025-11-02,Albany,Toys,42.0,658.14
2025-11-15,Rome,groceries,132.0,898.92
2025-08-23,Albany,Home_Goods,61.0,1952.0
2025-07-09,Syracuse,Clothing,65.0,1553.5
2025-12-03,Rome,Clothing,73.0,1743.24
2025-07-31,Rome,groceries,67.0,435.5
2025-02-23,Syracuse,groceries,176.0,1140.48
2025-09-12,Syracuse,Toys,27.0,413.64
2025-04-25,Rome,Electronics,24.0,2072.16
2025-11-02,Albany,Home_Goods,29.0,845.64
2025-03-07,Utica,electronics,60.0,4884.6
2025-08-30,Rome,electronics,32.0,2636.48
2025-11-02,Utica,electronics,54.0,4296.24
2025-12-27,Syracuse,home goods,52.0,1758.12
2025-04-18,Rome,Toys,28.0,436.8
2025-12-22,Albany,groceries,76.0,493.24
2025-07-27,Albany,home goods,34.0,1072.02
2025-12-28,Rome,Clothing,84.0,2025.24
2025-05-28,Rome,ELECTRONICS,41.0,3694.1
2025-12-15,Utica,groceries,114.0,739.86
2025-12-14,Albany,toys,28.0,437.92
2025-10-09,Syracuse,Home Goods,30.0,933.9
2025-12-23,Syracuse,Home Goods,38.0,1313.66
2025-03-30,Syracuse,Electronics,41.0,3396.03
2025-12-10,Syracuse,clothing,53.0,1317.58
2025-03-05,Utica,home goods,47.0,1552.41
2025-08-19,Utica,toys,14.0,210.7
2025-06-02,Albany,Groceries,120.0,810.0
2025-11-15,Albany,Groceries,125.0,812.5
2025-01-26,Rome,Groceries,166.0,1102.24
2025-06-04,Utica,groceries,123.0,787.2
2025-11-13,Utica,Cloth ing,50.0,1058.5
2025-12-01,Utica,clothing,45.0,1008.0
2025-03-28,Syracuse,Home_Goods,35.0,1077.3
2025-09-23,Albany,toys,17.0,243.95
2025-11-01,Albany,toys,40.0,590.4
2025-12-14,Albany,Clothing,77.0,1815.66
2025-12-27,Rome,Clothing,83.0,1852.56
2025-08-12,Albany,toys,26.0,380.9
2025-11-20,Rome,Clothing,65.0,1571.05
2025-11-06,Syracuse,toys,17.0,252.96
2025-05-10,Utica,home goods,56.0,1772.96
2025-09-03,Albany,Home_Goods,25.0,766.75
2025-01-15,Albany,electronics,36.0,3342.6
2025-09-01,Utica,Toys,29.0,452.4
2025-09-08,Rome,ELECTRONICS,30.0,2466.3
2025-06-08,Rome,Home_Goods,44.0,1481.92
2025-01-21,Albany,Electronics,49.0,4345.32
2025-01-23,Albany,electronics,39.0,3488.16
2025-04-11,Rome,toys,29.0,429.78
2025-11-27,Utica,electronics,37.0,3280.42
2025-09-15,Utica,ELECTRONICS,18.0,1485.54
2025-07-22,Utica,Groceries,168.0,1075.2
2025-08-04,Albany,Cloth ing,47.0,1173.12
2025-04-22,Syracuse,Groceries,138.0,914.94
2025-04-05,Albany,groceries,138.0,906.66
2025-09-30,Rome,Groceries,73.0,546.04
2025-05-31,Rome,Cloth ing,91.0,2278.64
2025-11-05,Syracuse,ELECTRONICS,41.0,3352.57
2025-10-06,Utica,Cloth ing,56.0,1469.44
2025-12-28,Utica,Toys,41.0,567.85
2025-11-29,Utica,toys,26.0,364.78
2025-05-02,Utica,Groceries,133.0,892.43
2025-03-12,Utica,clothing,59.0,1384.73
2025-08-27,Albany,electronics,34.0,2778.48
2025-09-14,Albany,Home Goods,48.0,1564.32
2025-11-15,Rome,Cloth ing,82.0,1908.14
2025-03-17,Syracuse,ELECTRONICS,56.0,4930.8
2025-02-26,Syracuse,Clothing,67.0,1588.57
2025-01-30,Rome,Cloth ing,55.0,1309.0
2025-12-22,Rome,toys,32.0,489.28
2025-12-25,Utica,electronics,58.0,5111.54
2025-06-18,Utica,Toys,31.0,445.78
2025-04-14,Albany,Groceries,129.0,820.44
2025-09-13,Syracuse,toys,32.0,453.12
2025-04-07,Rome,groceries,82.0,550.22
2025-09-28,Rome,home goods,46.0,1489.94
2025-02-09,Syracuse,Toys,37.0,539.46
2025-01-12,Utica,home goods,51.0,1575.9
2025-11-18,Syracuse,clothing,79.0,1970.26
2025-10-27,Utica,Home_Goods,39.0,1138.41
2025-11-19,Albany,toys,21.0,313.95
2025-06-13,Albany,clothing,50.0,1271.0
2025-06-15,Rome,Cloth ing,64.0,1578.88
2025-04-03,Albany,Clothing,61.0,1356.64
2025-10-29,Utica,Home Goods,29.0,953.23
2025-01-08,Utica,groceries,104.0,726.96
2025-10-08,Utica,home goods,34.0,1173.68
2025-03-23,Rome,clothing,63.0,1673.91
2025-02-03,Syracuse,home goods,26.0,813.02
2025-04-18,Utica,Toys,33.0,470.91
2025-11-06,Albany,Home Goods,37.0,1061.16
2025-12-30,Albany,toys,33.0,518.76
2025-03-26,Syracuse,ELECTRONICS,33.0,2889.48
2025-08-26,Syracuse,Home_Goods,37.0,1187.33
2025-09-18,Utica,ELECTRONICS,35.0,2987.6
2025-02-20,Utica,clothing,83.0,1892.4
2025-02-07,Albany,electronics,54.0,4706.1
2025-07-10,Albany,Toys,26.0,397.02
2025-10-29,Albany,ELECTRONICS,38.0,3140.7
2025-05-26,Albany,Electronics,57.0,4653.48
2025-09-24,Utica,home goods,43.0,1289.57
2025-03-29,Albany,groceries,136.0,908.48
2025-09-14,Rome,electronics,50.0,4355.5
2025-11-17,Rome,Electronics,49.0,4365.41
2025-11-24,Rome,home goods,22.0,771.54
2025-08-01,Utica,Toys,30.0,470.7
2025-06-07,Rome,groceries,141.0,958.8
2025-03-04,Utica,electronics,48.0,4136.64
2025-09-17,Utica,clothing,51.0,1191.87
2025-10-08,Rome,Home Goods,40.0,1218.4
2025-06-06,Rome,clothing,46.0,1092.5
2025-01-23,Utica,ELECTRONICS,40.0,3353.6
2025-12-16,Utica,toys,28.0,427.28
2025-06-29,Utica,Home Goods,43.0,
2025-06-28,Syracuse,toys,30.0,455.1
2025-10-13,Albany,electronics,48.0,4244.16
2025-09-15,Albany,Electronics,33.0,2746.59
2025-02-15,Albany,groceries,226.0,1441.88
2025-03-16,Utica,toys,41.0,613.77
2025-10-10,Utica,Toys,23.0,388.7
2025-03-13,Rome,Toys,28.0,414.12
2025-11-15,Syracuse,Clothing,87.0,2036.67
2025-10-26,Utica,Groceries,227.0,1382.43
2025-03-31,Albany,Cloth ing,60.0,1504.2
2025-02-21,Syracuse,Groceries,174.0,1045.74
2025-09-28,Albany,Groceries,194.0,1160.12
2025-08-09,Albany,Home_Goods,39.0,1233.96
2025-02-05,Rome,home goods,34.0,1000.96
2025-03-09,Utica,clothing,74.0,1646.5
2025-08-06,Utica,Home_Goods,13.0,452.66
2025-04-19,Utica,Clothing,73.0,1788.5
2025-01-22,Syracuse,Clothing,41.0,1054.93
2025-12-04,Syracuse,electronics,32.0,2638.08
2025-02-13,Rome,Electronics,28.0,2471.28
2025-07-04,Utica,home goods,48.0,1622.4
2025-08-26,Utica,groceries,94.0,603.48
2025-10-15,Rome,Home Goods,57.0,1776.69
2025-06-01,Rome,Home_Goods,42.0,1290.24
2025-12-02,Rome,Groceries,112.0,773.92
2025-12-20,Albany,Groceries,127.0,762.0
2025-11-12,Utica,toys,22.0,331.98
2025-11-19,Syracuse,Electronics,52.0,4494.36
2025-01-12,Albany,toys,29.0,466.61
2025-12-06,Rome,groceries,215.0,1330.85
2025-10-05,Syracuse,ELECTRONICS,49.0,4042.99
2025-10-10,Syracuse,Clothing,71.0,1616.67
2025-04-24,Rome,groceries,156.0,979.68
2025-03-25,Albany,Home_Goods,25.0,830.25
2025-08-21,Syracuse,ELECTRONICS,57.0,4982.37
2025-05-23,Rome,Groceries,164.0,1025.0
2025-01-21,Syracuse,Groceries,123.0,758.91
2025-03-11,Albany,Groceries,109.0,711.77
2025-02-25,Rome,Toys,30.0,432.6
2025-09-20,Albany,Clothing,80.0,2082.4
2025-04-22,Utica,Toys,15.0,202.5
2025-05-18,Albany,Electronics,66.0,6395.4
2025-01-05,Syracuse,ELECTRONICS,54.0,5167.8
2025-02-17,Syracuse,clothing,63.0,
2025-08-18,Syracuse,Home_Goods,24.0,787.2
2025-06-21,Albany,Electronics,47.0,3804.65
2025-12-25,Albany,ELECTRONICS,46.0,3603.18
2025-03-15,Syracuse,toys,32.0,468.16
2025-01-15,Rome,Toys,16.0,250.08
2025-08-28,Rome,groceries,66.0,422.4
2025-12-18,Rome,Electronics,28.0,2290.68
2025-01-24,Albany,ELECTRONICS,28.0,2352.84
2025-03-10,Syracuse,Groceries,152.0,1024.48
2025-06-20,Syracuse,Home_Goods,36.0,1195.56
2025-07-02,Rome,Home_Goods,54.0,1684.26
2025-12-16,Utica,electronics,40.0,3337.6
2025-04-11,Rome,Home Goods,36.0,999.36
2025-02-18,Syracuse,home goods,37.0,1265.03
2025-03-13,Rome,Cloth ing,36.0,800.28
2025-06-05,Albany,home goods,24.0,761.52
2025-10-15,Syracuse,electronics,33.0,2745.6
2025-11-07,Syracuse,electronics,62.0,5286.74
2025-02-26,Syracuse,Home Goods,39.0,1137.24
2025-07-18,Utica,toys,26.0,368.16
2025-11-28,Utica,groceries,103.0,651.99
2025-07-31,Utica,groceries,,
2025-08-08,Syracuse,Home_Goods,33.0,1099.89
2025-12-14,Syracuse,Toys,29.0,412.96
2025-09-05,Albany,groceries,73.0,476.69
2025-05-02,Syracuse,Groceries,123.0,806.88
2025-10-24,Utica,toys,14.0,196.0
2025-05-26,Syracuse,Toys,23.0,342.7
